x,y,id,tick
-49.84358215332031,48.892860412597656,3.0,0.0
-49.62507247924805,49.0580940246582,3.0,1.0
-49.84245681762695,48.68708419799805,3.0,2.0
-49.659019470214844,49.01220703125,3.0,3.0
-49.836647033691406,49.206050872802734,3.0,4.0
-49.949710845947266,49.1002311706543,3.0,5.0
-49.887176513671875,49.00916290283203,3.0,6.0
-49.836883544921875,49.03962326049805,3.0,7.0
-49.80077362060547,49.06831741333008,3.0,8.0
-49.84800720214844,49.092742919921875,3.0,9.0
-49.85808563232422,49.07435607910156,3.0,10.0
-49.886016845703125,49.112693786621094,3.0,11.0
-49.88571548461914,49.137046813964844,3.0,12.0
-49.804786682128906,49.10089111328125,3.0,13.0
-49.738834381103516,49.070186614990234,3.0,14.0
-49.726097106933594,49.05779266357422,3.0,15.0
-49.601463317871094,48.97440719604492,3.0,16.0
-49.48402404785156,49.03089904785156,3.0,17.0
-49.379493713378906,49.0273551940918,3.0,18.0
-49.24380111694336,49.018096923828125,3.0,19.0
-49.13903045654297,48.98107147216797,3.0,20.0
-48.95259475708008,48.98861312866211,3.0,21.0
-48.747520446777344,48.94603729248047,3.0,22.0
-48.55501174926758,48.952518463134766,3.0,23.0
-48.39308166503906,49.02497100830078,3.0,24.0
-48.18165969848633,49.07883834838867,3.0,25.0
-47.915016174316406,49.01690673828125,3.0,26.0
-47.67182540893555,49.05613327026367,3.0,27.0
-47.430728912353516,49.076656341552734,3.0,28.0
-47.14682388305664,49.1190299987793,3.0,29.0
-46.83218002319336,49.02178955078125,3.0,30.0
-46.531307220458984,48.9991455078125,3.0,31.0
-46.19700241088867,49.050167083740234,3.0,32.0
-45.852943420410156,49.077552795410156,3.0,33.0
-45.52089309692383,49.090301513671875,3.0,34.0
-45.08388137817383,49.11106491088867,3.0,35.0
-44.71708297729492,49.11885070800781,3.0,36.0
-44.24228286743164,49.10157012939453,3.0,37.0
-43.821659088134766,49.1236572265625,3.0,38.0
-43.31928634643555,49.083160400390625,3.0,39.0
-42.84925079345703,49.03712844848633,3.0,40.0
-42.419002532958984,49.050228118896484,3.0,41.0
-41.91667556762695,49.08028030395508,3.0,42.0
-41.421630859375,49.02285385131836,3.0,43.0
-40.94696044921875,49.03035354614258,3.0,44.0
-40.3632698059082,49.00435256958008,3.0,45.0
-39.85230255126953,49.0447883605957,3.0,46.0
-39.314292907714844,49.09132766723633,3.0,47.0
-38.71967697143555,49.12443161010742,3.0,48.0
-38.14924621582031,49.12390899658203,3.0,49.0
-37.512020111083984,49.10098648071289,3.0,50.0
-36.87775802612305,49.056522369384766,3.0,51.0
-36.26414108276367,49.01228713989258,3.0,52.0
-35.610923767089844,48.99958801269531,3.0,53.0
-34.886653900146484,49.01020812988281,3.0,54.0
-34.2140007019043,48.93541717529297,3.0,55.0
-33.48261642456055,48.9897346496582,3.0,56.0
-32.79829025268555,49.01070785522461,3.0,57.0
-32.094905853271484,48.99761199951172,3.0,58.0
-31.319408416748047,48.97028732299805,3.0,59.0
-30.632898330688477,48.99928665161133,3.0,60.0
-29.912784576416016,48.960330963134766,3.0,61.0
-29.209909439086914,48.90910720825195,3.0,62.0
-28.512752532958984,48.9302864074707,3.0,63.0
-27.8162841796875,48.919677734375,3.0,64.0
-27.084888458251953,48.95066452026367,3.0,65.0
-26.449846267700195,48.96504592895508,3.0,66.0
-25.82735824584961,48.963294982910156,3.0,67.0
-25.158905029296875,49.0115852355957,3.0,68.0
-24.483545303344727,49.07901382446289,3.0,69.0
-23.84967803955078,49.044620513916016,3.0,70.0
-23.2674503326416,49.058414459228516,3.0,71.0
-22.6208553314209,49.167118072509766,3.0,72.0
-21.960817337036133,49.281272888183594,3.0,73.0
-21.270214080810547,49.37539291381836,3.0,74.0
-20.649755477905273,49.420589447021484,3.0,75.0
-19.844717025756836,49.52259063720703,3.0,76.0
-19.15296745300293,49.618873596191406,3.0,77.0
-18.457643508911133,49.72844696044922,3.0,78.0
-17.765857696533203,49.8165168762207,3.0,79.0
-17.078462600708008,49.829078674316406,3.0,80.0
-16.446348190307617,49.92927932739258,3.0,81.0
-15.739568710327148,49.988365173339844,3.0,82.0
-15.076744079589844,50.0516242980957,3.0,83.0
-14.384676933288574,50.16093063354492,3.0,84.0
-13.677178382873535,50.2048225402832,3.0,85.0
-12.956974029541016,50.34292984008789,3.0,86.0
-12.277838706970215,50.41590881347656,3.0,87.0
-11.602275848388672,50.43115997314453,3.0,88.0
-10.904330253601074,50.55751037597656,3.0,89.0
-10.179952621459961,50.65109634399414,3.0,90.0
-9.466530799865723,50.69813919067383,3.0,91.0
-8.842981338500977,50.82134246826172,3.0,92.0
-8.19943904876709,50.81897735595703,3.0,93.0
-7.5341668128967285,50.83399963378906,3.0,94.0
-6.781027317047119,50.904544830322266,3.0,95.0
-6.112208366394043,50.95225143432617,3.0,96.0
-5.46139669418335,50.954837799072266,3.0,97.0
-4.813069820404053,51.01807403564453,3.0,98.0
-4.165197372436523,51.06614303588867,3.0,99.0
-3.4492573738098145,51.08773422241211,3.0,100.0
-2.7603421211242676,51.13711166381836,3.0,101.0
-1.9578481912612915,51.21213150024414,3.0,102.0
-1.2601299285888672,51.2681884765625,3.0,103.0
-0.6576359868049622,51.35329055786133,3.0,104.0
0.035535525530576706,51.362762451171875,3.0,105.0
0.7707529664039612,51.459739685058594,3.0,106.0
1.4549661874771118,51.501708984375,3.0,107.0
2.137202262878418,51.523738861083984,3.0,108.0
2.849712610244751,51.56217575073242,3.0,109.0
3.544992446899414,51.60490036010742,3.0,110.0
4.265023231506348,51.58379364013672,3.0,111.0
4.9879631996154785,51.59449768066406,3.0,112.0
5.714747428894043,51.66691970825195,3.0,113.0
6.364051342010498,51.66025924682617,3.0,114.0
7.031185626983643,51.75873565673828,3.0,115.0
7.669004440307617,51.76410675048828,3.0,116.0
8.352888107299805,51.74651336669922,3.0,117.0
9.02894401550293,51.81062316894531,3.0,118.0
9.685225486755371,51.838706970214844,3.0,119.0
10.377249717712402,51.909915924072266,3.0,120.0
11.047272682189941,51.90861129760742,3.0,121.0
11.746864318847656,52.02164840698242,3.0,122.0
12.380192756652832,51.9962272644043,3.0,123.0
13.046515464782715,52.041526794433594,3.0,124.0
13.763693809509277,52.04042434692383,3.0,125.0
14.478418350219727,52.038333892822266,3.0,126.0
15.161380767822266,52.080631256103516,3.0,127.0
15.856439590454102,52.120628356933594,3.0,128.0
16.57975196838379,52.122371673583984,3.0,129.0
17.277755737304688,52.129730224609375,3.0,130.0
17.91912269592285,52.18025588989258,3.0,131.0
18.589305877685547,52.23943328857422,3.0,132.0
19.2337703704834,52.24200439453125,3.0,133.0
19.90582275390625,52.218055725097656,3.0,134.0
20.575599670410156,52.333953857421875,3.0,135.0
21.278751373291016,52.347068786621094,3.0,136.0
21.97784423828125,52.322330474853516,3.0,137.0
22.68451690673828,52.323455810546875,3.0,138.0
23.42877769470215,52.379520416259766,3.0,139.0
24.136329650878906,52.40565872192383,3.0,140.0
24.81625747680664,52.43549346923828,3.0,141.0
25.473350524902344,52.47396469116211,3.0,142.0
26.192394256591797,52.50962448120117,3.0,143.0
26.886070251464844,52.54469680786133,3.0,144.0
27.50412368774414,52.500118255615234,3.0,145.0
28.15210723876953,52.49068069458008,3.0,146.0
28.8770751953125,52.54228591918945,3.0,147.0
29.515613555908203,52.53007125854492,3.0,148.0
